,price,numBathrooms,Status,house_size_SF,n_beds,BHK_RK,building_type
455,21500,2,Furnished,800,2,BHK,IndependentFloor
456,210000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
457,20000,2,Semi-Furnished,1050,3,BHK,IndependentFloor
458,14000,1,Furnished,430,1,BHK,IndependentFloor
459,125000,3,Furnished,1450,3,BHK,Apartment
460,60000,1,Furnished,900,1,BHK,IndependentFloor
461,15000,2,Semi-Furnished,540,2,BHK,IndependentFloor
462,90000,4,Furnished,3420,4,BHK,IndependentFloor
463,11500,2,Semi-Furnished,540,1,BHK,IndependentFloor
464,35000,2,Semi-Furnished,990,3,BHK,IndependentFloor
465,23000,2,Semi-Furnished,900,3,BHK,IndependentFloor
466,20000,2,Furnished,800,2,BHK,IndependentFloor
467,18000,3,Semi-Furnished,900,3,BHK,IndependentFloor
468,20000,2,Furnished,720,2,BHK,IndependentFloor
469,10000,1,Semi-Furnished,450,1,BHK,IndependentFloor
470,9000,1,Unfurnished,540,1,BHK,IndependentFloor
471,18500,1,Furnished,500,1,BHK,IndependentFloor
472,15000,2,Semi-Furnished,560,2,BHK,IndependentFloor
473,35000,2,Semi-Furnished,1350,2,BHK,IndependentFloor
474,16000,2,Semi-Furnished,600,2,BHK,IndependentFloor
475,12500,1,Furnished,450,1,BHK,IndependentFloor
476,36000,2,Furnished,1100,4,BHK,IndependentFloor
477,125000,3,Semi-Furnished,2400,3,BHK,IndependentFloor
478,14000,1,Furnished,450,1,BHK,IndependentFloor
479,17000,2,Furnished,600,2,BHK,IndependentFloor
480,22000,2,Furnished,600,2,BHK,IndependentHouse
481,12000,1,Semi-Furnished,450,1,BHK,IndependentFloor
482,20000,2,Semi-Furnished,900,3,BHK,IndependentFloor
483,22000,2,Semi-Furnished,1000,3,BHK,IndependentFloor
484,50000,2,Semi-Furnished,900,2,BHK,IndependentFloor
485,8000,1,Semi-Furnished,450,1,BHK,Apartment
486,25000,2,Furnished,750,2,BHK,Apartment
487,12000,1,Unfurnished,450,1,BHK,Apartment
488,18000,1,Furnished,490,1,BHK,Apartment
489,18000,1,Furnished,450,1,BHK,Apartment
490,14000,1,Furnished,500,1,BHK,IndependentFloor
491,46000,3,Furnished,1350,3,BHK,IndependentFloor
492,27000,3,Furnished,900,3,BHK,IndependentFloor
493,35000,3,Semi-Furnished,1125,3,BHK,IndependentFloor
494,23500,2,Semi-Furnished,756,2,BHK,IndependentFloor
495,46000,3,Furnished,1350,3,BHK,IndependentFloor
496,27000,3,Furnished,900,3,BHK,IndependentFloor
497,35000,3,Semi-Furnished,1125,3,BHK,IndependentFloor
498,23500,2,Semi-Furnished,756,2,BHK,IndependentFloor
499,27500,2,Semi-Furnished,1100,3,BHK,Apartment
500,24000,2,Semi-Furnished,756,2,BHK,IndependentFloor
501,22500,2,Semi-Furnished,756,2,BHK,IndependentFloor
502,30000,3,Furnished,1350,3,BHK,IndependentFloor
503,60000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
504,25000,2,Semi-Furnished,756,2,BHK,IndependentFloor
505,27500,2,Furnished,756,2,BHK,IndependentFloor
506,36000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
507,37000,3,Furnished,1125,3,BHK,IndependentFloor
508,40000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
509,46000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
510,27500,2,Semi-Furnished,756,2,BHK,IndependentFloor
511,36000,3,Semi-Furnished,1350,3,BHK,IndependentFloor
512,29000,2,Semi-Furnished,900,3,BHK,IndependentFloor
513,41000,3,Semi-Furnished,1548,3,BHK,IndependentFloor
514,42000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
515,42000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
516,70000,4,Furnished,2700,4,BHK,IndependentFloor
517,7000,1,Semi-Furnished,450,1,BHK,IndependentFloor
518,17000,2,Semi-Furnished,810,3,BHK,IndependentFloor
519,10000,2,Furnished,540,2,BHK,IndependentFloor
520,15000,1,Semi-Furnished,550,1,BHK,IndependentFloor
521,10000,1,Semi-Furnished,450,1,RK,StudioApartment
522,25000,2,Furnished,900,3,BHK,IndependentFloor
523,15000,2,Semi-Furnished,600,2,BHK,IndependentFloor
524,12000,2,Furnished,540,2,BHK,IndependentFloor
525,12000,1,Furnished,450,1,BHK,IndependentFloor
526,45000,4,Semi-Furnished,2025,4,BHK,IndependentFloor
527,24000,2,Unfurnished,900,2,BHK,IndependentFloor
528,23000,2,Semi-Furnished,720,2,BHK,IndependentFloor
529,45000,3,Semi-Furnished,1350,3,BHK,IndependentFloor
530,70000,4,Semi-Furnished,2925,4,BHK,IndependentFloor
531,60000,4,Semi-Furnished,2925,4,BHK,IndependentFloor
532,60000,3,Furnished,1350,3,BHK,IndependentFloor
533,18000,2,Furnished,450,1,BHK,IndependentFloor
534,13000,1,Semi-Furnished,540,2,BHK,IndependentFloor
535,18000,1,Furnished,540,2,BHK,IndependentFloor
536,12000,1,Semi-Furnished,500,2,BHK,IndependentFloor
537,16500,2,Furnished,700,2,BHK,IndependentFloor
538,8500,1,Unfurnished,360,1,BHK,IndependentFloor
539,21500,2,Semi-Furnished,900,3,BHK,IndependentFloor
540,43000,2,Semi-Furnished,1350,3,BHK,IndependentFloor
541,26000,3,Semi-Furnished,1200,3,BHK,IndependentFloor
542,13000,2,Semi-Furnished,600,2,BHK,IndependentFloor
543,20000,2,Semi-Furnished,1000,3,BHK,IndependentFloor
544,18000,2,Semi-Furnished,810,3,BHK,IndependentFloor
545,8500,1,Semi-Furnished,360,1,BHK,IndependentFloor
546,11000,1,Unfurnished,540,1,BHK,IndependentFloor
547,16000,2,Unfurnished,900,3,BHK,IndependentFloor
548,11000,1,Furnished,540,1,BHK,IndependentFloor
549,19000,2,Semi-Furnished,900,3,BHK,IndependentFloor
550,150000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
551,40000,2,Furnished,1100,2,BHK,IndependentFloor
552,20000,2,Furnished,750,2,BHK,IndependentFloor
553,10500,2,Semi-Furnished,550,2,BHK,Apartment
554,9000,1,Unfurnished,400,1,BHK,IndependentFloor
555,20000,2,Furnished,600,2,BHK,IndependentFloor
556,27000,2,Furnished,780,2,BHK,Apartment
557,20000,2,Furnished,785,2,BHK,Apartment
558,1400000,8,Semi-Furnished,7200,8,BHK,IndependentFloor
559,20000,2,Semi-Furnished,756,2,BHK,IndependentFloor
560,17000,3,Semi-Furnished,1300,3,BHK,IndependentFloor
561,100000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
562,300000,4,Semi-Furnished,4000,4,BHK,IndependentFloor
563,150000,3,Furnished,1800,3,BHK,IndependentFloor
564,125000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
565,20000,2,Semi-Furnished,900,2,BHK,IndependentFloor
566,11000,1,Semi-Furnished,450,1,BHK,IndependentFloor
567,400000,6,Semi-Furnished,5400,6,BHK,IndependentFloor
568,180000,4,Semi-Furnished,3100,4,BHK,IndependentFloor
569,95000,2,Semi-Furnished,1600,2,BHK,IndependentFloor
570,120000,4,Semi-Furnished,2250,4,BHK,IndependentFloor
571,250000,4,Semi-Furnished,2400,4,BHK,IndependentFloor
572,450000,3,Semi-Furnished,4500,3,BHK,IndependentFloor
573,300000,4,Semi-Furnished,3379,3,BHK,IndependentFloor
574,375000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
575,275000,4,Semi-Furnished,3100,4,BHK,IndependentFloor
576,280000,4,Semi-Furnished,3100,4,BHK,IndependentFloor
577,250000,4,Semi-Furnished,3100,4,BHK,IndependentFloor
578,300000,4,Semi-Furnished,2365,4,BHK,IndependentFloor
579,100000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
580,35964,2,Semi-Furnished,999,2,BHK,IndependentFloor
581,130000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
582,100000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
583,110000,3,Furnished,1600,3,BHK,IndependentFloor
584,100000,3,Semi-Furnished,1872,3,BHK,IndependentFloor
585,180000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
586,150000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
587,180000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
588,200000,4,Furnished,4500,4,BHK,IndependentFloor
589,120000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
590,350000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
591,110000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
592,150000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
593,250000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
594,110000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
595,115000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
596,190000,4,Semi-Furnished,1800,4,BHK,IndependentFloor
597,200000,4,Semi-Furnished,1800,4,BHK,IndependentFloor
598,11000,2,Semi-Furnished,540,2,BHK,IndependentFloor
599,25000,3,Furnished,900,3,BHK,IndependentFloor
600,20000,2,Furnished,600,2,BHK,IndependentFloor
601,12000,1,Furnished,450,1,BHK,IndependentFloor
602,20000,2,Furnished,600,2,BHK,IndependentFloor
603,20000,2,Furnished,600,2,BHK,IndependentFloor
604,35000,2,Furnished,1200,4,BHK,IndependentFloor
605,450000,5,Semi-Furnished,4500,5,BHK,IndependentFloor
606,150000,3,Furnished,3000,4,BHK,IndependentFloor
607,250000,3,Semi-Furnished,2500,4,BHK,IndependentFloor
608,350000,5,Semi-Furnished,4400,4,BHK,IndependentFloor
609,200000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
610,150000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
611,170000,3,Semi-Furnished,1953,3,BHK,IndependentFloor
612,160000,4,Semi-Furnished,2925,4,BHK,IndependentFloor
613,225000,3,Semi-Furnished,3400,3,BHK,IndependentFloor
614,100000,3,Semi-Furnished,2120,3,BHK,IndependentFloor
615,110000,3,Furnished,1600,3,BHK,IndependentFloor
616,300000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
617,110000,3,Semi-Furnished,2097,3,BHK,IndependentFloor
618,210000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
619,120000,3,Unfurnished,2200,3,BHK,IndependentFloor
620,140000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
621,175000,4,Semi-Furnished,2600,4,BHK,IndependentFloor
622,195000,3,Semi-Furnished,2700,4,BHK,IndependentFloor
623,180000,3,Semi-Furnished,4500,4,BHK,Apartment
624,100000,3,Semi-Furnished,2700,3,BHK,Apartment
625,100000,2,Furnished,1800,2,BHK,IndependentFloor
626,125000,3,Semi-Furnished,3000,3,BHK,Apartment
627,140000,3,Unfurnished,2500,3,BHK,IndependentFloor
628,140000,2,Semi-Furnished,1500,2,BHK,IndependentFloor
629,150000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
630,100000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
631,150000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
632,170000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
633,25000,2,Semi-Furnished,1200,2,BHK,Apartment
634,45000,3,Furnished,1350,3,BHK,IndependentFloor
635,31000,3,Furnished,1600,3,BHK,IndependentFloor
636,20000,1,Furnished,600,1,BHK,IndependentFloor
637,31000,3,Semi-Furnished,1700,3,BHK,IndependentFloor
638,16000,1,Unfurnished,600,1,BHK,IndependentFloor
639,300000,4,Semi-Furnished,2500,4,BHK,IndependentFloor
640,160000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
641,170000,3,Semi-Furnished,1872,3,BHK,IndependentFloor
642,600000,4,Semi-Furnished,7000,4,BHK,IndependentFloor
643,250000,4,Semi-Furnished,7000,4,BHK,IndependentFloor
644,375000,4,Semi-Furnished,5000,4,BHK,IndependentFloor
645,275000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
646,35000,2,Furnished,910,2,BHK,IndependentFloor
647,21000,2,Semi-Furnished,910,2,BHK,IndependentFloor
648,45000,3,Furnished,1600,3,BHK,IndependentFloor
649,44000,3,Semi-Furnished,1790,3,BHK,IndependentFloor
650,45000,3,Unfurnished,1800,3,BHK,IndependentFloor
651,20000,2,Unfurnished,900,2,BHK,IndependentFloor
652,28000,2,Furnished,750,2,BHK,Apartment
653,18000,1,Furnished,500,1,BHK,IndependentFloor
654,80000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
655,25000,2,Furnished,900,2,BHK,IndependentFloor
656,125000,3,Semi-Furnished,2350,3,BHK,IndependentFloor
657,52000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
658,28000,2,Semi-Furnished,720,2,BHK,IndependentFloor
659,12000,1,Furnished,450,1,BHK,IndependentFloor
660,180000,4,Semi-Furnished,4000,4,BHK,IndependentFloor
661,15000,1,Furnished,289,1,RK,StudioApartment
662,250000,4,Semi-Furnished,2000,3,BHK,IndependentFloor
663,250000,4,Semi-Furnished,2000,3,BHK,IndependentFloor
664,300000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
665,125000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
666,300000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
667,200000,4,Semi-Furnished,4950,4,BHK,IndependentFloor
668,170000,3,Semi-Furnished,5000,3,BHK,IndependentFloor
669,170000,3,Semi-Furnished,1872,3,BHK,IndependentFloor
670,149600,3,Furnished,2200,3,BHK,IndependentFloor
671,100000,3,Unfurnished,1953,3,BHK,IndependentFloor
672,100000,3,Unfurnished,1800,3,BHK,IndependentFloor
673,350000,4,Furnished,2500,4,BHK,IndependentFloor
674,125000,4,Furnished,2700,3,BHK,IndependentFloor
675,250000,4,Semi-Furnished,3100,4,BHK,IndependentFloor
676,130000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
677,100000,4,Semi-Furnished,2700,4,BHK,Apartment
678,130000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
679,150000,3,Semi-Furnished,1870,3,BHK,IndependentFloor
680,170000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
681,110000,3,Semi-Furnished,2250,3,BHK,IndependentFloor
682,100000,3,Semi-Furnished,1872,3,BHK,IndependentFloor
683,175000,4,Semi-Furnished,3150,4,BHK,IndependentFloor
684,150000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
685,200000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
686,175000,4,Semi-Furnished,3150,4,BHK,IndependentFloor
687,125000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
688,100000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
689,110000,3,Semi-Furnished,2385,3,BHK,IndependentFloor
690,130000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
691,110000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
692,250000,4,Semi-Furnished,4500,4,BHK,IndependentHouse
693,250000,4,Semi-Furnished,2400,4,BHK,IndependentFloor
694,150000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
695,2000000,4,Semi-Furnished,7000,4,BHK,IndependentHouse
696,110000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
697,110000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
698,155000,3,Semi-Furnished,1820,3,BHK,IndependentFloor
699,100000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
700,27000,2,Furnished,900,1,BHK,IndependentFloor
701,50900,3,Furnished,1800,3,BHK,IndependentFloor
702,20000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
703,32000,2,Furnished,1000,2,BHK,IndependentFloor
704,54900,3,Unfurnished,1800,3,BHK,IndependentFloor
705,35000,2,Semi-Furnished,1800,3,BHK,Apartment
706,25000,2,Furnished,1200,2,BHK,IndependentFloor
707,130000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
708,15000,1,Furnished,600,1,BHK,IndependentFloor
709,59800,3,Furnished,1600,3,BHK,IndependentFloor
710,27100,2,Furnished,750,2,BHK,IndependentFloor
711,32000,3,Semi-Furnished,1400,3,BHK,IndependentFloor
712,35000,2,Furnished,1300,2,BHK,IndependentFloor
713,40000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
714,28000,2,Furnished,1000,2,BHK,IndependentFloor
715,50000,3,Furnished,2000,3,BHK,IndependentFloor
716,20000,1,Furnished,1000,2,BHK,IndependentFloor
717,20000,2,Furnished,600,1,BHK,IndependentFloor
718,16000,1,Semi-Furnished,600,1,BHK,IndependentFloor
719,24000,2,Furnished,1000,2,BHK,IndependentFloor
720,25000,2,Furnished,1000,2,BHK,IndependentFloor
721,45000,3,Semi-Furnished,1500,3,BHK,IndependentFloor
722,70000,3,Furnished,1500,3,BHK,IndependentFloor
723,26800,2,Furnished,1000,2,BHK,IndependentFloor
724,29900,2,Semi-Furnished,1000,2,BHK,IndependentFloor
725,35000,3,Semi-Furnished,1500,3,BHK,IndependentFloor
726,27000,2,Furnished,1000,2,BHK,IndependentFloor
727,33000,2,Furnished,1000,2,BHK,IndependentFloor
728,35000,2,Furnished,1500,2,BHK,IndependentFloor
729,38000,2,Furnished,1000,2,BHK,IndependentFloor
730,32500,2,Furnished,1200,2,BHK,IndependentFloor
731,28000,2,Semi-Furnished,1500,2,BHK,IndependentFloor
732,30000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
733,37000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
734,25000,2,Furnished,800,2,BHK,IndependentFloor
735,50000,3,Furnished,1600,3,BHK,IndependentFloor
736,35000,2,Furnished,1400,2,BHK,IndependentFloor
737,18250,1,Furnished,550,1,BHK,IndependentFloor
738,20000,1,Furnished,650,1,BHK,IndependentFloor
739,53000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
740,17800,1,Furnished,650,1,BHK,IndependentFloor
741,26900,2,Furnished,1000,2,BHK,IndependentFloor
742,53000,3,Furnished,1800,3,BHK,IndependentFloor
743,50100,3,Unfurnished,2000,3,BHK,IndependentFloor
744,35000,3,Furnished,1500,3,BHK,IndependentFloor
745,22000,2,Semi-Furnished,900,2,BHK,IndependentFloor
746,60000,3,Semi-Furnished,2400,3,BHK,IndependentFloor
747,45000,3,Furnished,1600,3,BHK,IndependentFloor
748,25000,2,Furnished,1000,2,BHK,IndependentFloor
749,23000,2,Semi-Furnished,1000,2,BHK,Apartment
750,22000,2,Furnished,850,1,BHK,IndependentFloor
751,16000,1,Furnished,650,1,BHK,IndependentFloor
752,35000,2,Furnished,1600,2,BHK,IndependentFloor
753,20000,1,Furnished,750,1,BHK,IndependentHouse
754,42000,3,Furnished,1800,3,BHK,IndependentFloor
755,25350,2,Semi-Furnished,1000,2,BHK,IndependentFloor
756,38000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
757,25000,2,Semi-Furnished,800,2,BHK,IndependentFloor
758,20000,1,Furnished,700,1,BHK,IndependentFloor
759,18000,1,Furnished,650,1,BHK,IndependentFloor
760,65000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
761,54800,3,Furnished,1600,3,BHK,IndependentFloor
762,33000,2,Furnished,1200,2,BHK,IndependentFloor
763,30250,2,Unfurnished,1000,2,BHK,IndependentFloor
764,18600,1,Furnished,600,1,BHK,IndependentFloor
765,54500,3,Semi-Furnished,1900,3,BHK,IndependentFloor
766,25000,1,Furnished,750,1,BHK,IndependentFloor
767,14400,2,Semi-Furnished,800,2,BHK,Apartment
768,148500,4,Furnished,4500,4,BHK,IndependentFloor
769,180000,4,Furnished,2700,4,BHK,IndependentFloor
770,400000,6,Semi-Furnished,7200,6,BHK,IndependentFloor
771,250000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
772,190000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
773,14000,1,Semi-Furnished,520,1,BHK,Apartment
774,20000,2,Semi-Furnished,820,2,BHK,Apartment
775,20000,2,Semi-Furnished,820,2,BHK,Apartment
776,180000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
777,25000,2,Semi-Furnished,1210,3,BHK,Apartment
778,6000,1,Semi-Furnished,320,1,RK,StudioApartment
779,30000,2,Semi-Furnished,1750,3,BHK,IndependentFloor
780,22000,2,Semi-Furnished,756,2,BHK,IndependentFloor
781,6000,1,Unfurnished,280,1,RK,StudioApartment
782,14000,1,Furnished,420,1,BHK,Apartment
783,45000,3,Semi-Furnished,2000,4,BHK,Apartment
784,42000,2,Semi-Furnished,1800,3,BHK,Apartment
785,42000,2,Semi-Furnished,1700,3,BHK,Apartment
786,42000,3,Semi-Furnished,1700,3,BHK,Apartment
787,42000,2,Semi-Furnished,2200,3,BHK,Apartment
788,35000,3,Semi-Furnished,1450,3,BHK,Apartment
789,20000,2,Furnished,550,2,BHK,IndependentFloor
790,15000,2,Semi-Furnished,780,2,BHK,Apartment
791,30000,3,Furnished,1180,3,BHK,IndependentFloor
792,16000,1,Furnished,400,1,BHK,Apartment
793,6000,1,Unfurnished,320,1,RK,StudioApartment
794,20000,1,Furnished,650,1,BHK,IndependentFloor
795,25000,2,Semi-Furnished,720,2,BHK,Apartment
796,15000,1,Furnished,400,1,BHK,Apartment
797,128000,4,Semi-Furnished,4000,4,BHK,IndependentFloor
798,175000,4,Unfurnished,3500,4,BHK,IndependentFloor
799,13000,1,Unfurnished,450,1,BHK,Apartment
800,190000,4,Semi-Furnished,3600,4,BHK,Apartment
801,180000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
802,180000,4,Furnished,2050,4,BHK,IndependentFloor
803,180000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
804,180000,4,Unfurnished,2500,4,BHK,IndependentFloor
805,37000,2,Furnished,1500,2,BHK,Apartment
806,47000,2,Semi-Furnished,2000,3,BHK,Apartment
807,45000,3,Semi-Furnished,2000,3,BHK,Apartment
808,45000,3,Semi-Furnished,2400,4,BHK,Apartment
809,16000,2,Semi-Furnished,1220,2,BHK,IndependentFloor
810,9500,1,Unfurnished,420,1,BHK,Apartment
811,39000,3,Semi-Furnished,1950,4,BHK,Apartment
812,22000,2,Semi-Furnished,1600,2,BHK,Apartment
813,30000,3,Semi-Furnished,1600,3,BHK,Apartment
814,47000,3,Semi-Furnished,1780,3,BHK,Apartment
815,35000,3,Furnished,2000,3,BHK,Apartment
816,29000,2,Semi-Furnished,1800,3,BHK,Apartment
817,28000,2,Semi-Furnished,1800,3,BHK,Apartment
818,25000,3,Furnished,1750,3,BHK,Apartment
819,27000,2,Semi-Furnished,1900,3,BHK,Apartment
820,21000,2,Semi-Furnished,1200,2,BHK,Apartment
821,25000,2,Semi-Furnished,1200,2,BHK,Apartment
822,19000,2,Semi-Furnished,1000,2,BHK,Apartment
823,24000,2,Semi-Furnished,2100,2,BHK,Apartment
824,27000,2,Semi-Furnished,1600,3,BHK,Apartment
825,19500,2,Semi-Furnished,900,2,BHK,Apartment
826,143100,3,Semi-Furnished,2700,4,BHK,Apartment
827,25000,3,Semi-Furnished,1220,3,BHK,Apartment
828,100000,3,Semi-Furnished,1500,3,BHK,IndependentFloor
829,150000,3,Semi-Furnished,2100,3,BHK,IndependentFloor
830,120000,3,Unfurnished,1800,2,BHK,IndependentHouse
831,100000,3,Semi-Furnished,1980,3,BHK,IndependentFloor
832,275000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
833,190000,4,Semi-Furnished,4050,4,BHK,IndependentFloor
834,110000,3,Semi-Furnished,2097,3,BHK,IndependentFloor
835,120000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
836,250000,4,Semi-Furnished,4300,4,BHK,IndependentFloor
837,325000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
838,200000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
839,600000,3,Semi-Furnished,6000,4,BHK,IndependentFloor
840,160000,4,Semi-Furnished,1953,3,BHK,IndependentFloor
841,150000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
842,325000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
843,150000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
844,210000,4,Semi-Furnished,3600,4,BHK,IndependentFloor
845,275000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
846,120000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
847,217000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
848,100000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
849,150000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
850,200000,4,Semi-Furnished,2050,4,BHK,IndependentFloor
851,200000,4,Semi-Furnished,3800,4,BHK,IndependentFloor
